ID	Pathogen	Pathogen Taxonomy	Source	Taxonomy ID	Transmission Method	Host/Reservoir	Taxonomy ID	Disease	Anatomy	Symptoms/Documentation/Attributes
II:0011505	Influenza B virus (B/Netherlands/429/98)	122210				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011506	Influenza B virus (B/Netherlands/580/89)	122217				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011507	Influenza B virus (B/Netherlands/6/96)	289356				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011508	Influenza B virus (B/Nevada/1/2001)	403365				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011509	Influenza B virus (B/Nevada/1/2002)	403366				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011510	Influenza B virus (B/Nevada/1/2005)	403367				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011511	Influenza B virus (B/Nevada/1/2006)	403368				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011512	Influenza B virus (B/Nevada/2/2003)	403369				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011513	Influenza B virus (B/Nevada/2/2006)	403370				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011514	Influenza B virus (B/Nevada/3/2006)	403371				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011515	Influenza B virus (B/Nevada/5/2005)	403372				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011516	Influenza B virus (B/New Jersey/1/2002)	403373				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011517	Influenza B virus (B/New Jersey/1/2004)	403374				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011518	Influenza B virus (B/New Jersey/1/2005)	403375				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011519	Influenza B virus (B/New Jersey/1/2006)	403376				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011520	Influenza B virus (B/New Jersey/3/2001)	403377				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011521	Influenza B virus (B/New Jersey/3/2005)	403378				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011522	Influenza B virus (B/New Jersey/4/2001)	403379				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011523	Influenza B virus (B/New Jersey/5/2005)	403380				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011524	Influenza B virus (B/New Jersey/6/2005)	403381				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011525	Influenza B virus (B/New Mexico/1/2001)	403382				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011526	Influenza B virus (B/New Mexico/1/2006)	403383				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011527	Influenza B virus (B/New Mexico/2/2005)	403384				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011528	Influenza B virus (B/New Mexico/9/2003)	403385				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011531	Influenza B virus (B/New York/1/2001)	403386				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011532	Influenza B virus (B/New York/1/2002)	206219				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011533	Influenza B virus (B/New York/1/2004)	403387				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011534	Influenza B virus (B/New York/1/2006)	403388				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011529	Influenza B virus (B/New York/10/2002)	403389				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011530	Influenza B virus (B/New York/11/2005)	403390				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011535	Influenza B virus (B/New York/12/2001)	403391				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011536	Influenza B virus (B/New York/12/2005)	403392				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011537	Influenza B virus (B/New York/12e/2005)	403393				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011538	Influenza B virus (B/New York/14e/2005)	403394				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011539	Influenza B virus (B/New York/17/2004)	403395				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011540	Influenza B virus (B/New York/18/2003)	403396				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011541	Influenza B virus (B/New York/19/2004)	403397				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011543	Influenza B virus (B/New York/2/2000)	403398				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011544	Influenza B virus (B/New York/2/2002)	403399				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011545	Influenza B virus (B/New York/2/2006)	403400				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011542	Influenza B virus (B/New York/20139/99)	206157				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011546	Influenza B virus (B/New York/2e/2005)	403401				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011547	Influenza B virus (B/New York/40/2002)	403402				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011548	Influenza B virus (B/New York/47/2001)	209642				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011549	Influenza B virus (B/New York/6/2004)	403403				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011550	Influenza B virus (B/New York/7/2002)	403404				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011551	Influenza B virus (B/New York/8/2000)	403405				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011552	Influenza B virus (B/New York/9/2002)	403406				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011553	Influenza B virus (B/New York/9/2004)	403407				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011555	Influenza B virus (B/Ningxia/45/83)	164563				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011556	Influenza B virus (B/North Carolina/1/2005)	403408				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011557	Influenza B virus (B/North Carolina/3/2005)	403409				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011558	Influenza B virus (B/North Carolina/4/2004)	403410				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011559	Influenza B virus (B/North Carolina/5/2004)	403411				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011560	Influenza B virus (B/Norway/1/84)	107414				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011563	Influenza B virus (B/Ohio/1/X-19/2005)	403412				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011561	Influenza B virus (B/Ohio/1e/2005)	403413				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011562	Influenza B virus (B/Ohio/1e4/2005)	403414				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011564	Influenza B virus (B/Ohio/2/2002)	403415				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011565	Influenza B virus (B/Ohio/2e/2005)	403416				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011566	Influenza B virus (B/Oita/15/1992)	416685				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011567	Influenza B virus (B/Oklahoma/1/2006)	403417				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011568	Influenza B virus (B/Oklahoma/2/2005)	403418				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011569	Influenza B virus (B/Oman/16291/2001)	206220				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011570	Influenza B virus (B/Oman/16296/2001)	209847				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011571	Influenza B virus (B/Oman/16299/2001)	209845				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011572	Influenza B virus (B/Oman/16305/2001)	209846				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011573	Influenza B virus (B/Oregon/1/2005)	403419				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011574	Influenza B virus (B/Oregon/1/2006)	403420				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011575	Influenza B virus (B/Oregon/5/80)	11541				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011576	Influenza B virus (B/Osaka/1036/97)	256079				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011577	Influenza B virus (B/Osaka/1058/97)	137724				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011578	Influenza B virus (B/Osaka/1059/97)	137725				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011579	Influenza B virus (B/Osaka/1146/1997)	417982				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011580	Influenza B virus (B/Osaka/1169/97)	137727				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011581	Influenza B virus (B/Osaka/1201/2000)	184824				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011582	Influenza B virus (B/Osaka/547/1997)	416646				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011583	Influenza B virus (B/Osaka/547/97)	209785				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011584	Influenza B virus (B/Osaka/710/1997)	417983				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011585	Influenza B virus (B/Osaka/711/97)	137726				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011586	Influenza B virus (B/Osaka/728/1997)	417984				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011587	Influenza B virus (B/Osaka/755/1997)	417985				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011588	Influenza B virus (B/Osaka/820/1997)	417986				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011589	Influenza B virus (B/Osaka/837/1997)	417987				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011590	Influenza B virus (B/Osaka/854/1997)	417988				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011591	Influenza B virus (B/Osaka/983/1997)	417989				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011592	Influenza B virus (B/Osaka/983/1997-M1)	417990				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011593	Influenza B virus (B/Osaka/983/1997-M2)	417991				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011594	Influenza B virus (B/Osaka/983/97-V1)	150125				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011595	Influenza B virus (B/Osaka/983/97-V2)	150126				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011596	Influenza B virus (B/Osaka/983/97-V3)	150127				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011597	Influenza B virus (B/Osaka/983/97-V4)	150128				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011598	Influenza B virus (B/Osaka/983/97-V5)	150129				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011599	Influenza B virus (B/Osaka/983/97-V6)	150130				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011600	Influenza B virus (B/Osaka/983/97-V7)	150131				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011601	Influenza B virus (B/Osaka/983/97-V8)	150132				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011602	Influenza B virus (B/Osaka/c19/93)	224200				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011603	Influenza B virus (B/Oslo/1072/2001)	198046				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011604	Influenza B virus (B/Oslo/1329/2002)	198053				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011605	Influenza B virus (B/Oslo/1510/2002)	198054				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011606	Influenza B virus (B/Oslo/1846/2002)	198055				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011607	Influenza B virus (B/Oslo/1847/2002)	198056				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011608	Influenza B virus (B/Oslo/1862/2001)	198047				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011609	Influenza B virus (B/Oslo/1864/2001)	198048				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011610	Influenza B virus (B/Oslo/1870/2002)	198057				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011611	Influenza B virus (B/Oslo/1871/2002)	198058				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011612	Influenza B virus (B/Oslo/2293/2001)	198049				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011613	Influenza B virus (B/Oslo/2295/2001)	198050				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011614	Influenza B virus (B/Oslo/2297/2001)	198051				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011615	Influenza B virus (B/Oslo/238/2001)	198045				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011616	Influenza B virus (B/Oslo/3761/2000)	198043				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011617	Influenza B virus (B/Oslo/47/2001)	198044				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011618	Influenza B virus (B/Oslo/668/2002)	198052				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011619	Influenza B virus (B/Oslo/71/04)	279344				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011620	Influenza B virus (B/Oslo/801/99)	198041				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011621	Influenza B virus (B/Oslo/805/99)	198040				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011622	Influenza B virus (B/Oslo/837/99)	198042				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011623	Influenza B virus (B/Panama/45/1990)	408929				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011624	Influenza B virus (B/Panama/45/90)	98845				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011625	Influenza B virus (B/Paraguay/636/2003)	416670				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011626	Influenza B virus (B/Paris/549/1999)	416651				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011627	Influenza B virus (B/Parma/1/03)	294984				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011628	Influenza B virus (B/Parma/1/04)	294985				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011629	Influenza B virus (B/Parma/13/02)	295002				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011630	Influenza B virus (B/Parma/16/02)	295003				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011631	Influenza B virus (B/Parma/2/03)	294986				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011632	Influenza B virus (B/Parma/2/04)	294987				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011633	Influenza B virus (B/Parma/23/02)	294988				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011634	Influenza B virus (B/Parma/24/02)	294989				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011635	Influenza B virus (B/Parma/25/02)	294990				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011636	Influenza B virus (B/Parma/28/02)	294991				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011637	Influenza B virus (B/Parma/3/04)	294992				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011638	Influenza B virus (B/Parma/4/04)	295007				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011639	Influenza B virus (B/Parma/5/02)	295004				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011640	Influenza B virus (B/Pennsylvania/1/2006)	403421				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011641	Influenza B virus (B/Pennsylvania/2/2001)	403422				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011642	Influenza B virus (B/Pennsylvania/2/2006)	403423				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011643	Influenza B virus (B/Pennsylvania/3/2003)	403424				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011644	Influenza B virus (B/Pennsylvania/3/2006)	403425				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011645	Influenza B virus (B/Pennsylvania/4/2004)	403426				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011646	Influenza B virus (B/Perth/211/2001)	343983				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011647	Influenza B virus (B/Peru/1324/2004)	357314				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011648	Influenza B virus (B/Peru/1364/2004)	357312				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011649	Influenza B virus (B/Perugia/4/03)	294983				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011650	Influenza B virus (B/Philippines/5072/2001)	209849				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011651	Influenza B virus (B/Philippines/93079/2001)	209848				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011652	Influenza B virus (B/Pusan/250/99)	206353				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011653	Influenza B virus (B/Pusan/255/99)	206361				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011654	Influenza B virus (B/Pusan/270/99)	206354				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011655	Influenza B virus (B/Pusan/285/99)	206352				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011656	Influenza B virus (B/Quebec/1/01)	178590				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011657	Influenza B virus (B/Quebec/162/98)	178580				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011658	Influenza B virus (B/Quebec/173/98)	178581				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011659	Influenza B virus (B/Quebec/2/01)	178591				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011660	Influenza B virus (B/Quebec/3/01)	178592				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011661	Influenza B virus (B/Quebec/4/01)	178593				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0011662	Influenza B virus (B/Quebec/452/98)	178582				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
